Year,Date,Race Name,Race Type,Field Size,Course,Position,Draw,Horse Name,SP (Decimal),Jockey,Trainer
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,5,10,Macs Joy,1.1,Barry Geraghty,Mrs John Harrington
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,11,13,Royal Shakespeare,51.0,Jim Culloty,Steve Gollings
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,10,14,Self Defense,1.1,Robert Thornton,Patrick Chamings
2005,15 March 2005,Champion Hurdle,Championship Hurdle - Grade 1 (Champion Hurdle),8,Cheltenham,14,15,Turnium,501.0,James Davies,M Scudamore
2005,15 March 2005,Queen Mother Champion Chase,Championship Chase - Grade 1 (Queen Mother),5,Cheltenham,6,3,Central House,1.0,Paul Carberry,D T Hughes
2005,15 March 2005,Queen Mother Champion Chase,Championship Chase - Grade 1 (Queen Mother),5,Cheltenham,5,4,Kadarann,101.0,Paddy Brennan,Paul Nicholls
2005,15 March 2005,Queen Mother Champion Chase,Championship Chase - Grade 1 (Queen Mother),5,Cheltenham,4,6,Oneway I,1.1,Graham Lee,Mark Rimell
2005,15 March 2005,Queen Mother Champion Chase,Championship Chase - Grade 1 (Queen Mother),5,Cheltenham,7,7,Venn Ottery,51.0,Jamie Moore,M C Pipe
2005,15 March 2005,Queen Mother Champion Chase,Championship Chase - Grade 1 (Queen Mother),5,Cheltenham,2,8,Well Chief,1.3,Timmy Murphy,M C Pipe
2005,15 March 2005,Stayers' Hurdle,Championship Hurdle - Grade 1 (Stayers),5,Cheltenham,2,1,Baracouda,2.2,A P McCoy,F Doumen
2005,15 March 2005,Stayers' Hurdle,Championship Hurdle - Grade 1 (Stayers),5,Cheltenham,7,4,Exotic Dancer,151.0,Paul Carberry,Jonjo O'Neill
2005,15 March 2005,Stayers' Hurdle,Championship Hurdle - Grade 1 (Stayers),5,Cheltenham,5,7,Korelo,1.1,Timmy Murphy,M C Pipe
2005,15 March 2005,Stayers' Hurdle,Championship Hurdle - Grade 1 (Stayers),5,Cheltenham,4,11,Westender,34.0,Tom Scudamore,M C Pipe
2005,15 March 2005,Stayers' Hurdle,Championship Hurdle - Grade 1 (Stayers),5,Cheltenham,6,12,Yogi,201.0,Richard Johnson,Thomas Foley
2005,15 March 2005,Gold Cup,Championship Chase - Grade 1 (Gold Cup),6,Cheltenham,8,2,Ballycassidy,81.0,Seamus Durack,Peter Bowen
2005,15 March 2005,Gold Cup,Championship Chase - Grade 1 (Gold Cup),6,Cheltenham,7,4,Celestial Gold,1.2,Timmy Murphy,M C Pipe
2005,15 March 2005,Gold Cup,Championship Chase - Grade 1 (Gold Cup),6,Cheltenham,5,5,Grey Abbey,1.1,Graham Lee,Howard Johnson
2005,15 March 2005,Gold Cup,Championship Chase - Grade 1 (Gold Cup),6,Cheltenham,,7,Pizarro,1.1,Davy Russell,E J O'Grady
2005,15 March 2005,Gold Cup,Championship Chase - Grade 1 (Gold Cup),6,Cheltenham,6,11,Strong Flow,1.2,R Walsh,Paul Nicholls
2005,15 March 2005,Gold Cup,Championship Chase - Grade 1 (Gold Cup),6,Cheltenham,2,12,Take The Stand,1.0,Tony Dobbin,Peter Bowen
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,2,1,Keen Leader,1.0,Barry Geraghty,Jonjo O'Neill
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,5,1,Le Passing,1.1,R Walsh,Paul Nicholls
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,11,3,Marlborough,67.0,Marcus Foley,Nicky Henderson
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,7,3,Quazar,1.1,A P McCoy,Jonjo O'Neill
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,4,4,Chives,51.0,Dominic Elsworth,Sue Smith
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,6,5,Eric's Charm,1.1,Leighton Aspell,Oliver Sherwood
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,3,6,See You Sometime,1.1,Andrew Thornton,Seamus Mullins
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,12,7,Hussard Collonges,34.0,Russ Garritty,P Beaumont
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,8,7,St Matthew,81.0,Dominic Elsworth,Sue Smith
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,6,9,Tikram,1.2,A P McCoy,Gary Moore
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,12,9,Tana River,1.1,Noel Fehily,Emma Lavelle
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,9,10,Iris Bleu I,6.5,Timmy Murphy,M C Pipe
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,,11,Colourful Life,1.1,R Walsh,Paul Nicholls
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,4,12,Sir Oj,1.1,Paul Carberry,Noel Meade
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,13,13,Frenchman's Creek,1.1,Paul Carberry,Hughie Morrison
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,,14,Copsale Lad,1.0,Marcus Foley,Nicky Henderson
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,7,15,Spring Grove,1.0,Andrew Thornton,R H Alner
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,9,15,Liverpool Echo,1.1,Mark Bradburne,Henry Daly
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,8,16,Kock De La Vesvre,51.0,Sam Thomas,Venetia Williams
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,11,16,Bizet I,1.1,John Cullen,F Flood
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,,17,Ball O Malt,1.0,Padge Whelan,Richard Fahey
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,1,18,Kelami,1.1,Robert Thornton,F Doumen
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,10,19,Swansea Bay,34.0,Leighton Aspell,Peter Bowen
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,1,19,King Harald,1.1,Mattie Batchelor,Mark Bradstock
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,15,20,Blazing Batman,251.0,Dr P,Pritchard Dr P Pritchard
2005,15 March 2005,Novice Handicap Chase,Novice Handicap Chase,26,Cheltenham,,20,Big Rob,1.1,Joe Tizzard,Brendan Powell
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,15,1,Lough Derg,41.0,Tom Scudamore,M C Pipe
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,16,3,Ansar,34.0,D J Casey,D K Weld
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,22,5,Ilnamar,1.1,Timmy Murphy,M C Pipe
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,8,7,Fountain Hill,1.1,Paddy Brennan,Paul Nicholls
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,11,8,Supreme Serenade,1.1,Paul W Flynn,Philip Hobbs
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,2,9,Dancing Bay,1.1,Mick Fitzgerald,Nicky Henderson
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,13,10,Top Strategy,1.1,R Walsh,T M Walsh
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,3,11,Tumbling Dice,1.1,Barry Geraghty,T J Taaffe
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,24,12,Ebinzayd,51.0,Gary Berridge,L Lungo
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,17,13,Zibeline,51.0,Noel Fehily,Brian Ellison
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,7,14,Royaleety,51.0,David Dennis,Ian Williams
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,1,15,Idole First,34.0,Alan O'Keeffe,Venetia Williams
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,21,17,Royal Hector,34.0,Tom Malone,M C Pipe
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,14,18,Spring Pursuit,51.0,Christian Williams,Edward Bevan
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,9,19,Distant Prospect,4.3,A P McCoy,Andrew Balding
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,,20,Sharp Rigging,67.0,Jimmy McCarthy,Alex Hales
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,4,21,Covent Garden,1.1,Tony Dobbin,Howard Johnson
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,6,22,Fairwood Present,1.0,John Cullen,P J Rothwell
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,20,23,Omni Cosmo Touch,1.0,Dominic Elsworth,Sue Smith
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,23,24,Red Ruffles,34.0,Tom Doyle,Noel Chance
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,18,26,You Owe Me,67.0,Carl Llewellyn,Nigel Twiston-Davies
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,10,27,Lilium De Cotte,101.0,Andrew Tinkler,Nicky Henderson
2005,15 March 2005,Coral Cup,"Handicap Hurdle (Coral Cup, 2m5f)",23,Cheltenham,19,29,Give Me Love,67.0,R P McNally,Paul Nicholls
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,15,3,Mouseski,34.0,Mr Nick Williams,Paul Nicholls
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,14,5,Iznogoud,1.1,Barry Geraghty,M C Pipe
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,16,8,Polar Red,1.1,Timmy Murphy,M C Pipe
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,3,9,Simply Gifted,1.1,A P McCoy,Jonjo O'Neill
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,,10,Europa,1.1,Jason Maguire,Ferdy Murphy
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,4,11,Brooklyn Breeze,5.5,Tony Dobbin,L Lungo
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,5,12,Scots Grey,1.1,Mick Fitzgerald,Nicky Henderson
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,2,13,Banker Count,1.1,Sam Thomas,Venetia Williams
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,1,15,Liberthine,1.0,Mr Sam Waley-Cohen,Nicky Henderson
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,,16,Marked Man I,34.0,Robert Thornton,Richard Lee
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,10,17,Multeen River I,34.0,D J Casey,Jonjo O'Neill
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,9,18,Davids Lad I,1.1,Paul Carberry,A J Martin
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,8,19,Roveretto,67.0,Tom Malone,M C Pipe
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,13,20,Ghadames,34.0,Sean Fox,Richard Guest
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,7,21,ChristopherI,1.1,Paddy Brennan,Philip Hobbs
2005,15 March 2005,Plate Handicap Chase,"Handicap Chase (Plate, 2m4f)",16,Cheltenham,11,23,The Villager,51.0,Tom Scudamore,M Scudamore
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,8,2,Cantarinho,51.0,Mr D Kemp,David Kemp
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,,3,Colquhoun,201.0,Mrs Olivia,Jackson Mrs O C Jackson
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,2,7,Foly Pleasant,1.1,Mr R,Burton Nick Shutts
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,14,8,Free GiftI,1.1,Daryl Jacob,Mrs S Alner
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,5,9,Gatsby,41.0,Mr J,M Pritchard John Groucott
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,13,10,General Claremont,67.0,Liam Heard,Paul Nicholls
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,15,12,Jabiru,51.0,Mr Darren Edwards,Kathleen Sanderson
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,4,14,Lord Atterbury,1.2,Mr G Elliott,M C Pipe
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,9,15,Lord Of The Turf,1.1,Mr Derek,O'Connor John Bleahen
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,3,17,Placid Man,1.1,Ms A Embiricos,Ms A E Embiricos
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,1,19,Sleeping Night,4.5,Mr C J Sweeney,Paul Nicholls
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,,22,The Wipper,1.0,Mr B Hassett,Sean Aherne
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,7,23,Just Cliquot,67.0,Mr G,Hanmer Mrs A C Swarbrick
2005,15 March 2005,Foxhunter Chase,"Hunter Chase (Amateur, Foxhunter)",14,Cheltenham,12,24,Phelans Fancy,41.0,Mr M,J O'Connor Michael Winters
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,4,2,Lord Noelie,1.1,Jason Maguire,Mrs Jeremy Young
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,6,4,French Executive,1.1,Paddy Brennan,Paul Nicholls
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,2,5,Luzcadou,1.1,Alan O'Keeffe,Ferdy Murphy
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,,6,Gun'n Roses II,1.1,Noel Fehily,D P Keane
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,9,7,Un Jour A Vassy,1.1,Christian Williams,Paul Nicholls
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,5,8,Village King,1.1,Richard Johnson,Philip Hobbs
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,,11,Comanche War Paint,4.3,R Walsh,Paul Nicholls
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,3,12,Mrs Be,1.1,Miss P,Gundry Grant Cann
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,8,13,Smarty,1.1,Timmy Murphy,Mark Pitman
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,10,14,Majed,34.0,Neil Mulholland,Lucy Normile
2005,15 March 2005,Cross Country Chase,Cross Country Chase,11,Cheltenham,7,16,Andrewjames,1.1,D J,Casey Peter McCreery
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,4,1,Persian Waters,1.1,Mr T Greenall,James Fanshawe
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,13,3,Maximize,1.1,Mr Darren Edwards,M C Pipe
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,7,5,Knock Down,101.0,Mr A Wintle,Henry Daly
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,1,6,Juveigneur,1.1,Mr R Burton,Nicky Henderson
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,3,7,Parsons Legacy,1.1,Mr Derek O'Connor,Philip Hobbs
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,2,8,Lord Of The River,51.0,Mr A Fitzgerald,Nicky Henderson
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,14,10,Montreal I,34.0,Mr R P Quinn,M C Pipe
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,,11,The Bushkeeper,1.1,Mr B King,Nicky Henderson
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,15,13,Koquelicot,1.1,Tom O'Brien,Philip Hobbs
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,,14,Latitude,67.0,Mr G Weatherley,M C Pipe
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,16,16,IndaloI,1.1,Mr Nick Williams,Venetia Williams
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,11,17,Rathbawn Prince,34.0,Mr J Jarrett,Henrietta C Knight
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,9,20,Smile Pleeze,51.0,Miss P Gundry,Matt Sheppard
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,,21,Pearly Jack,1.1,Mr M,J O'Connor D E Fitzgerald
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,5,22,Bee An Bee,1.0,Mr David Dunsdon,Tom George
2005,15 March 2005,Kim Muir,Amateur Handicap Chase (Kim Muir),16,Cheltenham,10,24,Ulusaba,1.1,T J Dreaper,Ferdy Murphy
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,3,1,Control Man,1.1,Mr G Elliott,M C Pipe
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,8,2,Keepatem,1.2,Mr J T McNamara,M F Morris
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,5,5,Point Barrow,4.3,Mr Derek O'Connor,P Hughes
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,10,6,Torche,41.0,Mr J,M Pritchard M Scudamore
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,9,9,Your A Gassman,1.1,T J Dreaper,Ferdy Murphy
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,2,10,Caislean Ui Cuain,151.0,James O'Farrell,J J Lambe
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,11,12,Earl's Kitchen,34.0,Miss P Gundry,Colin Tizzard
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,12,13,Eva So Charming,41.0,Mr S Morris,Henrietta C Knight
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,,14,Gallik Dawn,151.0,Mr G,Hanmer Alan Hollingsworth
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,6,15,Garryvoe,1.1,Mr T Greenall,Tom George
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,,16,Sixo,1.1,Andrew Glassonbury,M C Pipe
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,1,17,Another Rum,41.0,Mr M,J O'Hare Ian Duncan
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,,18,Ardashir I,101.0,Gerard Tumelty,Nigel Twiston-Davies
2005,15 March 2005,National Hunt Chase,"Amateur Novice Chase (NH Chase, 3m6f)",14,Cheltenham,,20,Laska De Thaix,1.1,Tom O'Brien,Philip Hobbs
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,9,1,Armaturk,41.0,Christian Williams,Paul Nicholls
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,,4,Great Travel,1.1,A P McCoy,Paul Nicholls
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,3,5,Caracciola,1.1,Marcus Foley,Nicky Henderson
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,16,6,Bonus Bridge,1.0,Mark Bradburne,Henry Daly
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,7,7,Master Rex,41.0,Noel Fehily,Ben De Haan
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,19,8,Palua,51.0,Jimmy McCarthy,Emma Lavelle
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,8,9,Bleu Superbe,67.0,Sam Thomas,Venetia Williams
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,14,10,L'Ange Au Ciel,5.5,R Walsh,Paul Nicholls
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,,11,Tango Royal,1.0,Timmy Murphy,M C Pipe
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,4,13,Tysou,1.1,Mick Fitzgerald,Nicky Henderson
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,15,14,Almaydan,1.2,Robert Thornton,Richard Lee
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,6,15,Greenhope,1.1,Andrew Tinkler,Nicky Henderson
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,1,16,Fota Island,1.1,Paul Carberry,M F Morris
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,2,17,Bambi De L'Orme,1.1,Graham Lee,Ian Williams
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,13,18,Atum Re,51.0,James Davies,Paul Webber
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,,19,Stormy Lord,67.0,Brian Harding,John Wade
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,11,20,Batswing,67.0,Jamie Moore,Gary Moore
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,10,21,Latalomne,67.0,Paul Robson,Noel Wilson
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,17,23,Jericho III,67.0,Larry McGrath,Richard Guest
2005,15 March 2005,Grand Annual,"Handicap Chase (Grand Annual, 2m)",20,Cheltenham,20,24,Davoski,101.0,Dr P,Pritchard Dr P Pritchard
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,4,1,Miss Academy,1.1,Timmy Murphy,M C Pipe
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,20,2,Stromstad,34.0,J P Elliott,S J Mahon
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,23,3,Papini,1.1,Mick Fitzgerald,Nicky Henderson
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,9,4,Napolitain,1.1,Christian Williams,Paul Nicholls
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,1,5,Dabiroun,1.1,Ms N Carberry,Paul Nolan
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,22,6,Fire Dragon,1.0,Tony Dobbin,Jonjo O'Neill
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,3,7,Nation State,1.1,Jamie Moore,Gary Moore
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,10,9,Rolling Home,1.0,Paul Carberry,Noel Meade
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,21,11,Regal Setting,1.1,Graham Lee,Howard Johnson
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,2,12,At Your Request,34.0,David Dennis,Ian Williams
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,19,13,Woody Valentine,34.0,Sam Thomas,Venetia Williams
2005,15 March 2005,Fred Winter Juvenile Hurdle,"Juvenile Handicap Hurdle (Fred Winter, 4yo)",19,Cheltenham,17,14,La Lambertine,34.0,Gerry Supple,M C Pipe
