Year,Date,Time,Race Name,Course,Position,Draw,Horse Name,SP,Jockey,Trainer
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,1,17,Solar Impulse (FR),28/1,Sam Twiston-Davies Paul Nicholls,Sam Twiston-Davies Paul Nicholls
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,2,24,Dandridge,8/1,Davy Russell A L T Moore,Davy Russell A L T Moore
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,3,8,Rock The World (IRE),9/2F,Robbie Power Mrs John Harrington,Robbie Power Mrs John Harrington
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,4,2,Savello (IRE),25/1,Bridget Andrews 5 Dan Skelton,Bridget Andrews 5 Dan Skelton
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,5,22,Pearls Legend,33/1,Jamie Moore John Spearing,Jamie Moore John Spearing
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,7,6,Dresden (IRE),33/1,James Davies Henry Oliver,James Davies Henry Oliver
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,8,18,Workbench (FR),33/1,Harry Skelton Dan Skelton,Harry Skelton Dan Skelton
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,9,12,Eastlake (IRE),12/1,Barry Geraghty Jonjo O'Neill,Barry Geraghty Jonjo O'Neill
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,10,21,Lough Kent,12/1,Nico de Boinville Nicky Henderson,Nico de Boinville Nicky Henderson
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,11,23,Raven's Tower (USA),25/1,Brendan Powell Ben Pauling,Brendan Powell Ben Pauling
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,12,7,Velvet Maker (FR),8/1,A P Heskin Alan Fleming,A P Heskin Alan Fleming
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,13,4,Dunraven Storm (IRE),50/1,Tom O'Brien Philip Hobbs,Tom O'Brien Philip Hobbs
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,14,11,Next Sensation (IRE),8/1,Tom Scudamore Michael Scudamore,Tom Scudamore Michael Scudamore
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,15,15,Surf And Turf (IRE),100/1,Brian Hughes Kevin Frost,Brian Hughes Kevin Frost
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,16,1,Arthur's Oak,20/1,Liam Treadwell Venetia Williams,Liam Treadwell Venetia Williams
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,17,16,Germany Calling (IRE),33/1,Aidan Coleman Charlie Longsdon,Aidan Coleman Charlie Longsdon
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,18,3,Bright New Dawn (IRE),16/1,B J Cooper Gordon Elliott,B J Cooper Gordon Elliott
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,F,5,Croco Bay (IRE),20/1,Kielan Woods Ben Case,Kielan Woods Ben Case
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,F,10,Bold Henry,40/1,Richard Johnson Philip Hobbs,Richard Johnson Philip Hobbs
2016,Fri/18/Mar,05:30,Johnny Henderson Grand Annual Chase Challenge Cup (Handicap) (Grade 3),Cheltenham,F,19,Gardefort (FR),40/1,Alain Cawley Venetia Williams,Alain Cawley Venetia Williams
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,1,11,Ibis Du Rheu (FR),14/1,Jack Sherwood Paul Nicholls,Jack Sherwood Paul Nicholls
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,2,16,Flying Angel (IRE),8/1,Ryan Hatch Nigel Twiston-Davies,Ryan Hatch Nigel Twiston-Davies
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,3,21,Sky Khan,50/1,Derek Fox Lucinda Russell,Derek Fox Lucinda Russell
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,4,5,Tully East (IRE),50/1,Shane Shortall Alan Fleming,Shane Shortall Alan Fleming
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,6,24,Urano (FR),33/1,Donagh Meyler W P Mullins,Donagh Meyler W P Mullins
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,7,2,Squouateur (FR),9/4F,Jack Kennedy Gordon Elliott,Jack Kennedy Gordon Elliott
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,8,6,Work In Progress (IRE),25/1,Bridget Andrews Dan Skelton,Bridget Andrews Dan Skelton
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,9,20,Jetstream Jack (IRE),9/1,Kevin Sexton Gordon Elliott,Kevin Sexton Gordon Elliott
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,10,4,Zulu Oscar,22/1,Liam McKenna 3 Harry Fry,Liam McKenna 3 Harry Fry
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,11,18,Matorico (IRE),33/1,Patrick Cowley 5 Jonjo O'Neill,Patrick Cowley 5 Jonjo O'Neill
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,13,1,Handiwork,100/1,Killian Moore Steve Gollings,Killian Moore Steve Gollings
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,14,19,Nabucco,28/1,Craig Nichol John Ferguson,Craig Nichol John Ferguson
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,15,13,Westend Star (IRE),16/1,L P Dempsey Gordon Elliott,L P Dempsey Gordon Elliott
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,16,10,Qualando (FR),10/1,Harry Cobden Paul Nicholls,Harry Cobden Paul Nicholls
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,17,9,Childrens List (IRE),10/1,David Mullins W P Mullins,David Mullins W P Mullins
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,18,8,Buiseness Sivola (FR),50/1,Lizzie Kelly W P Mullins,Lizzie Kelly W P Mullins
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,19,23,Goodwood Mirage (IRE),33/1,Conor Shoemark Jonjo O'Neill,Conor Shoemark Jonjo O'Neill
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,F,17,Roadie Joe (IRE),66/1,Conor Ring Evan Williams,Conor Ring Evan Williams
2016,Fri/18/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,F,14,Mr Mix (FR),16/1,Charlie Deutsch Paul Nicholls,Charlie Deutsch Paul Nicholls
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,1,1,Un Temps Pour Tout (IRE),9/1,Tom Scudamore David Pipe,Tom Scudamore David Pipe
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,3,2,Noble Endeavor (IRE),15/2,Davy Russell Gordon Elliott,Davy Russell Gordon Elliott
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,4,14,Buywise (IRE),33/1,Adam Wedge Evan Williams,Adam Wedge Evan Williams
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,5,20,Go Conquer (IRE),20/1,Aidan Coleman Jonjo O'Neill,Aidan Coleman Jonjo O'Neill
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,6,7,The Young Master,25/1,Mr Sam Waley-Cohen 3 Neil Mulholland,Mr Sam Waley-Cohen 3 Neil Mulholland
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,7,11,The Druids Nephew (IRE),10/1,Noel Fehily Neil Mulholland,Noel Fehily Neil Mulholland
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,8,3,Theatre Guide (IRE),33/1,Paddy Brennan Colin Tizzard,Paddy Brennan Colin Tizzard
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,9,4,Clarcam (FR),50/1,B J Cooper Gordon Elliott,B J Cooper Gordon Elliott
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,10,22,A Good Skin (IRE),14/1,Richard Johnson Tom George,Richard Johnson Tom George
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,11,8,Label Des Obeaux (FR),16/1,Wayne Hutchinson Alan King,Wayne Hutchinson Alan King
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,12,6,Annacotty (IRE),66/1,Ian Popham Alan King,Ian Popham Alan King
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,15,17,Henri Parry Morgan,14/1,Sean Bowen Peter Bowen,Sean Bowen Peter Bowen
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,F,16,Caid Du Berlais (FR),20/1,Stan Sheppard 5 Paul Nicholls,Stan Sheppard 5 Paul Nicholls
2017,Tue/14/Mar,02:50,Ultima Handicap Chase (Grade 3),Cheltenham,F,23,Vintage Clouds (IRE),20/1,Sean Quinlan Sue Smith,Sean Quinlan Sue Smith
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,1,12,Sizing John,7/1,Robbie Power Mrs John Harrington,Robbie Power Mrs John Harrington
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,2,7,Minella Rocco (IRE),18/1,Noel Fehily Jonjo O'Neill,Noel Fehily Jonjo O'Neill
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,4,4,Djakadam (FR),3/1F,R Walsh W P Mullins,R Walsh W P Mullins
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,5,11,Saphir Du Rheu (FR),33/1,Sam Twiston-Davies Paul Nicholls,Sam Twiston-Davies Paul Nicholls
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,6,8,More Of That (IRE),14/1,Aidan Coleman Jonjo O'Neill,Aidan Coleman Jonjo O'Neill
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,7,1,Bristol De Mai (FR),16/1,Daryl Jacob Nigel Twiston-Davies,Daryl Jacob Nigel Twiston-Davies
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,8,13,Smad Place (FR),50/1,Wayne Hutchinson Alan King,Wayne Hutchinson Alan King
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,10,10,Outlander (IRE),10/1,B J Cooper Gordon Elliott,B J Cooper Gordon Elliott
2017,Fri/17/Mar,03:30,Timico Cheltenham Gold Cup Chase (Grade 1),Cheltenham,F,3,Cue Card,9/2,Paddy Brennan Colin Tizzard,Paddy Brennan Colin Tizzard
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,1,5,Defi Du Seuil (FR),5/2F,Richard Johnson Philip Hobbs,Richard Johnson Philip Hobbs
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,2,12,Mega Fortune (FR),7/1,Davy Russell Gordon Elliott,Davy Russell Gordon Elliott
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,4,6,Ex Patriot (IRE),28/1,Rachael Blackmore Miss Ellmarie Holden,Rachael Blackmore Miss Ellmarie Holden
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,5,10,Landofhopeandglory (IRE),8/1,Robbie Power Joseph Patrick O'Brien,Robbie Power Joseph Patrick O'Brien
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,6,2,Charli Parcs (FR),9/2,Noel Fehily Nicky Henderson,Noel Fehily Nicky Henderson
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,7,3,Coeur De Lion,33/1,Tom Cannon Alan King,Tom Cannon Alan King
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,8,9,Landin (GER),150/1,Jeremiah McGrath Seamus Mullins,Jeremiah McGrath Seamus Mullins
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,9,16,Magie Du Ma (FR),40/1,Tom Scudamore David Pipe,Tom Scudamore David Pipe
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,10,11,Master Blueyes (IRE),8/1,Wayne Hutchinson Alan King,Wayne Hutchinson Alan King
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,11,14,Dinaria Des Obeaux (FR),10/1,B J Cooper Gordon Elliott,B J Cooper Gordon Elliott
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,12,15,Evening Hush (IRE),50/1,Adam Wedge Evan Williams,Adam Wedge Evan Williams
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,13,4,Dandy Mag (FR),22/1,Paul Townend W P Mullins,Paul Townend W P Mullins
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,14,7,I See You Well (FR),200/1,Jamie Moore Seamus Mullins,Jamie Moore Seamus Mullins
2017,Fri/17/Mar,01:30,JCB Triumph Hurdle (Grade 1),Cheltenham,15,13,Soldier In Action (FR),16/1,Nico de Boinville Nicky Henderson,Nico de Boinville Nicky Henderson
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,1,4,Rock The World (IRE),10/1,Robbie Power Mrs John Harrington,Robbie Power Mrs John Harrington
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,2,11,Gardefort (FR),20/1,Daryl Jacob Venetia Williams,Daryl Jacob Venetia Williams
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,4,10,Dandridge,13/2,Davy Russell A L T Moore,Davy Russell A L T Moore
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,5,15,Croco Bay (IRE),40/1,Kielan Woods Ben Case,Kielan Woods Ben Case
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,6,19,Calipto (FR),14/1,Jamie Bargary 3 Venetia Williams,Jamie Bargary 3 Venetia Williams
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,7,8,Bright New Dawn (IRE),50/1,Liam Treadwell Venetia Williams,Liam Treadwell Venetia Williams
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,8,6,Le Prezien (FR),7/2F,Sam Twiston-Davies Paul Nicholls,Sam Twiston-Davies Paul Nicholls
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,10,1,Eastlake (IRE),28/1,Aidan Coleman Jonjo O'Neill,Aidan Coleman Jonjo O'Neill
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,11,16,Pairofbrowneyes (IRE),18/1,M P Fogarty Barry John Murphy,M P Fogarty Barry John Murphy
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,12,17,Bold Henry,33/1,Richard Johnson Philip Hobbs,Richard Johnson Philip Hobbs
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,13,5,Quite By Chance,33/1,Tom Scudamore Colin Tizzard,Tom Scudamore Colin Tizzard
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,14,23,Mick Thonic (FR),50/1,Paddy Brennan Colin Tizzard,Paddy Brennan Colin Tizzard
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,15,12,Mr Fiftyone (IRE),40/1,Danny Mullins Mrs John Harrington,Danny Mullins Mrs John Harrington
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,17,7,Upsilon Bleu (FR),33/1,Henry Brooke Pauline Robson,Henry Brooke Pauline Robson
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,18,24,Witness In Court (IRE),40/1,William Kennedy Donald McCain,William Kennedy Donald McCain
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,19,13,Sizing Platinum (IRE),20/1,Tom O'Brien Colin Tizzard,Tom O'Brien Colin Tizzard
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,20,9,Velvet Maker (FR),16/1,Denis O'Regan Alan Fleming,Denis O'Regan Alan Fleming
2017,Fri/17/Mar,05:30,Johnny Henderson Grand Annual Challenge Cup Handicap Chase (Grade 3),Cheltenham,21,3,The Game Changer (IRE),9/1,B J Cooper Gordon Elliott,B J Cooper Gordon Elliott
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,1,1,Arctic Fire (GER),20/1,Paul Townend W P Mullins,Paul Townend W P Mullins
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,4,14,Air Horse One,10/1,Noel Fehily Harry Fry,Noel Fehily Harry Fry
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,7,26,Mohaayed,16/1,Ian Popham Dan Skelton,Ian Popham Dan Skelton
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,8,4,Renneti (FR),11/1,R Walsh W P Mullins,R Walsh W P Mullins
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,12,5,Diego Du Charmil (FR),12/1,Sam Twiston-Davies Paul Nicholls,Sam Twiston-Davies Paul Nicholls
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,13,18,Crievehill (IRE),33/1,Jamie Bargary 3 Nigel Twiston-Davies,Jamie Bargary 3 Nigel Twiston-Davies
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,14,17,Baltimore Rock (IRE),66/1,Tom Scudamore Neil Mulholland,Tom Scudamore Neil Mulholland
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,16,6,North Hill Harvey,8/1,Harry Skelton Dan Skelton,Harry Skelton Dan Skelton
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,17,20,Kapstadt (FR),33/1,William Kennedy Ian Williams,William Kennedy Ian Williams
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,18,25,Song Light,20/1,Kevin Jones 5 Seamus Mullins,Kevin Jones 5 Seamus Mullins
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,19,11,Boite (IRE),50/1,Gavin Sheehan Warren Greatrex,Gavin Sheehan Warren Greatrex
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,20,13,Joey Sasa (IRE),20/1,Sean Flanagan Noel Meade,Sean Flanagan Noel Meade
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,21,9,Tell Us More (IRE),14/1,B J Cooper Gordon Elliott,B J Cooper Gordon Elliott
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,22,15,Vosne Romanee,18/1,Aidan Coleman Dr Richard Newland,Aidan Coleman Dr Richard Newland
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,23,22,Dominada (IRE),40/1,Brian Hughes Brian Ellison,Brian Hughes Brian Ellison
2017,Fri/17/Mar,02:10,Randox Health County Handicap Hurdle (Grade 3),Cheltenham,F,23,Jaleo (GER),40/1,Mr Alex Ferguson 7 Ben Pauling,Mr Alex Ferguson 7 Ben Pauling
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,1,12,Champagne Classic (IRE),12/1,J J Slevin Gordon Elliott,J J Slevin Gordon Elliott
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,2,23,Verni (FR),25/1,Tom Cheesman Philip Hobbs,Tom Cheesman Philip Hobbs
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,3,5,Runfordave (IRE),9/1,Donagh Meyler Gordon Elliott,Donagh Meyler Gordon Elliott
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,4,10,Coo Star Sivola (FR),13/2,Lizzie Kelly Nick Williams,Lizzie Kelly Nick Williams
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,6,2,Born Survivor (IRE),33/1,Bridget Andrews Dan Skelton,Bridget Andrews Dan Skelton
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,7,14,No Comment,15/2,Ciaran Gethings Philip Hobbs,Ciaran Gethings Philip Hobbs
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,8,22,Battleford,9/2F,Adam Short 5 W P Mullins,Adam Short 5 W P Mullins
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,9,19,Dadsintrouble (IRE),14/1,Harry Cobden Tim Vaughan,Harry Cobden Tim Vaughan
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,11,4,Tommy Silver (FR),20/1,Stan Sheppard Paul Nicholls,Stan Sheppard Paul Nicholls
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,12,1,Taglietelle,20/1,Cian Collins 3 Gordon Elliott,Cian Collins 3 Gordon Elliott
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,13,16,Doesyourdogbite (IRE),33/1,Killian Moore Jonjo O'Neill,Killian Moore Jonjo O'Neill
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,15,8,Remiluc (FR),50/1,Harry Reed 3 Chris Gordon,Harry Reed 3 Chris Gordon
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,16,6,Lac Fontana (FR),20/1,Jack Sherwood Paul Nicholls,Jack Sherwood Paul Nicholls
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,18,11,Dell' Arca (IRE),33/1,David Noonan David Pipe,David Noonan David Pipe
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,20,24,Catamaran Du Seuil (FR),33/1,Charlie Hammond 5 Dr Richard Newland,Charlie Hammond 5 Dr Richard Newland
2017,Fri/17/Mar,04:50,Martin Pipe Conditional Jockeys' Handicap Hurdle,Cheltenham,F,3,Gibralfaro (IRE),50/1,Tom Bellamy Alan King,Tom Bellamy Alan King
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,1,17,Pacha Du Polder (FR),16/1,Bryony Frost Paul Nicholls,Bryony Frost Paul Nicholls
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,4,16,On The Fringe (IRE),11/8F,Mr J J Codd E Bolger,Mr J J Codd E Bolger
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,5,4,Balnaslow (IRE),40/1,Mr Derek O'Connor Graham John McKeever,Mr Derek O'Connor Graham John McKeever
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,6,15,Minella For Value (IRE),100/1,Mr D L Queally Declan Queally,Mr D L Queally Declan Queally
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,7,2,Ask The Weatherman,13/2,Mr William Biddick Jack R Barber,Mr William Biddick Jack R Barber
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,9,14,Mendip Express (IRE),66/1,Mr David Maxwell Philip Hobbs,Mr David Maxwell Philip Hobbs
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,10,21,Salsify (IRE),50/1,Mr S Clements Rodger Sweeney,Mr S Clements Rodger Sweeney
2017,Fri/17/Mar,04:10,St. James's Place Foxhunter Challenge Cup Open Hunters' Chase,Cheltenham,12,23,Warden Hill (IRE),100/1,Mr Tom Chatfeild-Roberts Mrs H Connors,Mr Tom Chatfeild-Roberts Mrs H Connors
